DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ÉTABLISSEMENT;TYPOLOGIE DE L'ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITÉS D'HABITATION;NOMBRE DE LOGEMENTS
01/10/2012;01/10/2012;HÔTEL;3 étoiles;-;-;BERKELEY HÔTEL;2 rue d'Odessa;75014;PARIS;143222537;reservation@hotel-berkeley.com;www.hotel-berkeley.com/;-;67;39;-;-;-
01/10/2012;01/10/2012;HÔTEL;1 étoile;-;-;HÔTEL SAINT-ANDRÉ DES ARTS;66 rue Saint-André des Arts;75006;PARIS;143269616;hsaintand@wanadoo.fr;-;-;78;31;-;-;-
01/10/2012;01/10/2012;HÔTEL;3 étoiles;-;-;HÔTEL ACACIAS ÉTOILE;11 rue des Acacias;75017;PARIS;143806022;contact@acaciasetoile.com;www.acaciasetoile.com;-;62;36;-;-;-
01/10/2012;01/10/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE L'EXPOSITION TOUR EIFFEL;42 BIS RUE DU THéâTRE;75015;PARIS;145775965;ylemoine@hes-france.com;http://www.hotelexposition.com;-;72;36;-;-;-
01/10/2012;01/10/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN HÔTEL TOUR EIFFEL INVALIDES;35 boulevard de la Tour Maubourg;75007;PARIS;145561078;aguillot@timhotel.fr;http://www.bestwestern.fr;-;67;30;-;-;-
01/10/2012;01/10/2012;HÔTEL;3 étoiles;-;-;HÔTEL EXE PARIS CENTRE;29 RUE D'AMSTERDAM;75008;PARIS;148740686;direction@hotelflechedor.com;http://www.hotelflechedor.com;-;145;61;-;-;-
01/10/2012;01/10/2012;HÔTEL;3 étoiles;-;-;TIMHOTEL TOUR EIFFEL;11 RUE JUGE;75015;PARIS;145782929;anicolet@timhotel.fr;http://timhotel.fr;-;69;39;-;-;-
28/09/2012;28/09/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;CITADINES LA DÉFENSE PARIS;1/8 boulevard de Neuilly;92400;COURBEVOIE;158135757;ladefense@citadines.com;www.citadines.com;-;676;-;-;234;-
28/09/2012;28/09/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;CITADINES PLACE D'ITALIE PARIS;18 Place d'Italie;75013;PARIS;143138500;italie@citadines.com;www.citadines.com;-;416;-;-;169;-
24/09/2012;24/09/2012;HÔTEL;3 étoiles;-;-;PARIS RÉSIDENCE HÔTEL;32 rue de ROCROY;75010;PARIS;142855000;resa@avalonparis.com;www.parisresidencehotel.com;-;26;12;-;-;-
24/09/2012;24/09/2012;HÔTEL;3 étoiles;-;-;CAMPANILE;2 AVENUE DES BLEUETS,  ZA DES PETITS CARREAUX;94380;BONNEUIL-SUR-MARNE;143777029;manager.bonneuilpc@campanile.fr;-;-;120;60;-;-;-
20/09/2012;20/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL MILLÉNNIUM PARIS OPÉRA;12 Boulevard Haussmann;75009;PARIS;149491600;loic.legrand@millenniumhotels.fr;http://www.millenniumhotels.fr;-;326;163;-;-;-
20/09/2012;20/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL MILLENNIUM ROISSY CDG AIRPORT;2 Allée du Verger ;95700;ROISSY-EN-FRANCE;134293333;loic.legrand@millenniumhotels.fr;http://www.millenniumhotels.fr;-;478;239;-;-;-
20/09/2012;20/09/2012;HÔTEL;4 étoiles;-;-;TROCADÉRO LA TOUR BEST WESTERN PREMIER;5 bis rue massenet;75116;PARIS;145244303;s.purang@trocaderolatour.com;http://www.trocaderolatour.com;-;98;41;-;-;-
20/09/2012;20/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL MAYFLOWER;3 rue de Chateaubriand;75008;PARIS;145625746;reception@hotelmayflowerparis.com;www.hotelmayflowerparis.com;-;48;24;-;-;-
20/09/2012;20/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL CLARIDGE;37 rue de françois 1er;75008;PARIS;01 47 23 54 42;resa@hotelclaridgeparis.com;www.hotelclaridgeparis.com;-;98;42;-;-;-
20/09/2012;20/09/2012;HÔTEL;3 étoiles;-;-;AVALON HÔTEL PARIS;131-133 boulevard de Magenta;75010;PARIS;142855000;resa@avalonparis.com;www.avalonparis.com;-;144;64;-;-;-
20/09/2012;20/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL TAYLOR;6 rue TAYLOR;75010;PARIS;142401101;contact@paristaylorhotel.com;www.paristaylorhotel.com;-;81;37;-;-;-
20/09/2012;20/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL ALLÉGRO PARIS;33 AVENUE DU DOCTEUR ARNOLD NETTER;75012;PARIS;140049090;info@hotelallegroparis.com;www.hotelallegroparis.com;-;106;49;-;-;-
20/09/2012;20/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL PRINCESSE CAROLINE;1Bis rue Troyon;75017;PARIS;158053000;contact@hotelprincessecaroline.fr;www.hotelprincessecaroline.fr;-;125;53;-;-;-
20/09/2012;20/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU PARC MONTSOURIS;4 RUE DU PARC MONTSOURIS;75014;PARIS;145890972;hotel-parc-montsouris@wanadoo.fr;www.hotel-parc-montsouris.com;-;71;35;-;-;-
18/09/2012;18/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD PARIS X CANAL SAINT-MARTIN RÉPUBLIQUE;30 rue lucien Sampaix;75010;PARIS;142081974;hotelparis10@orange.fr;http://www.kyriad-paris-canal-saint-martin-republique.fr;-;75;39;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;AUBERGE TARTARIN;carrefour de la patte d'oie;94370;SUCY-EN-BRIE;145904261;aubergetartarin@gmail.com;http://www.auberge-tartarin.com;-;21;12;-;-;-
14/09/2012;14/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL LA BRÈCHE DU BOIS;7 place Jules Hunebelle;92140;CLAMART;146422906;brechebois@aol.com;www.hotel-brechedubois.com;-;74;30;-;-;-
14/09/2012;14/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL REGYN'S MONTMARTRE;18 place des Abbesses;75018;PARIS;144539640;direction@hotel-regyns-montmartre.net;http://www.paris-hotels-montmartre.com;-;37;22;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL BRITTANY;3-5 rue Saint-Lazare;75009;PARIS;144539640;direction@hotel-brittany.net;http://www.hotel-brittany-paris.com;-;81;40;-;-;-
14/09/2012;14/09/2012;HÔTEL;4 étoiles;-;-;RELAIS HÔTEL DU VIEUX PARIS;9 rue Git le Coeur;75006;PARIS;144321590;contact@vieuxparis.com;www.vieuxparis.com;-;38;19;-;-;-
14/09/2012;14/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL DU MONT BLANC;28 rue de la Huchette;75005;PARIS;01.43.54.22.29;monblanc@club-internet.fr;http://montblancparis.com;-;76;42;-;-;-
14/09/2012;14/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL LE HOME SAINT-LOUIS;28 rue saint-louis;78000;VERSAILLES;139502355;hotel.st.louis@free.fr;http://lehomestlouis.com/;-;60;25;-;-;-
14/09/2012;14/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL PAXTON RESORT AND SPA ;1 Rue Joseph Paxton;77164;FERRIÈRES-EN-BRIE;160941919;reservation@paxton-resortspa.com;www.paxton-resortspa.com;-;626;232;-;-;-
14/09/2012;14/09/2012;HÔTEL;1 étoile;-;-;CAMÉLIA HÔTEL;70 avenue du général leclerc;92100;BOULOGNE-BILLANCOURT;146051080;camelia.hotel@orange.fr;http://www.hotel-camelia.fr/;-;66;33;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL APOGIA;14 Boulevard Paul Vaillant Couturier;94200;IVRY-SUR-SEINE;146715656;paris@apogiahotels.com;www.apogiahotels.com;-;200;90;-;-;-
14/09/2012;14/09/2012;HÔTEL;4 étoiles;-;-;HOLIDAY INN PARIS MONTMARTRE;23 RUE DAMRéMONT;75018;PARIS;144923340;sandlesergent@aol.com;http://www.holiday-inn.com/paris-montmart;-;114;54;-;-;-
14/09/2012;14/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL DU LION;1 avenue du Général Leclerc;75014;PARIS;140470400;hotel.du.lion@wanadoo.fr;http://www.paris-hotel-lion.com/fr/;-;59;33;-;-;-
14/09/2012;14/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL ORIGINAL PARIS;8 boulevard Beaumarchais;75011;PARIS;147009150;corruble@gmail.com;http://www.hoteloriginalparis.com;-;83;38;-;-;-
14/09/2012;14/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL DELARC;7 rue du Colisée;75008;PARIS;143593240;hoteldelarc@sequanahotels.com;www.hoteldelarc.com;-;64;32;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL CHARING CROSS;39 rue Pasquier;75008;PARIS;143874104;charingcrosshotel@wanadoo.fr;www.charingcrosshotel.com;-;56;31;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL DES DEUX CONTINENTS;25 RUE JACOB;75006;PARIS;143267246;continents.hotel@wanadoo.fr;www.hoteldes2continents.com;-;90;41;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;GRAND HÔTEL MODERNE;33 rue des Écoles ;75005;PARIS;143543778;moderne@sequanahotels.com;www.hotelmodernesaintgermainparis.com;-;95;45;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;BESTWESTERN QUARTIER LATIN;71 Rue Monge;75005;PARIS;143312564;quartier-latin@timhotel.fr;http://www.timhotel.com/fr/nos-hotels-details/16-best-western-quartier-latin-pantheon.htm;-;66;33;-;-;-
14/09/2012;14/09/2012;HÔTEL;3 étoiles;-;-;TIMHOTEL PALAIS ROYAL;3 RUE DE LA BANQUE;75002;PARIS;142615390;palais-royal@timhotel.fr;www.timhotel.com;-;78;46;-;-;-
13/09/2012;13/09/2012;HÔTEL;2 étoiles;-;-;PARC EVEN;14 RUE LAFOREST;92240;MALAKOFF;142531616;contact@hotelparceven.com;-;-;57;27;-;-;-
10/09/2012;10/09/2012;HÔTEL;1 étoile;-;-;PREMIÈRE CLASSE HERBLAY ;4 rue René Coty ;95220;HERBLAY;139311814;manager.herblay@premiereclasse.fr;http://www.premiereclasse.com;-;225;83;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;KYRIAD COLOMBES;1 rue Albert Camus;92700;COLOMBES;147803230;manager.colombes@kyriad.fr;http://www.kyriad.fr;-;139;60;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;BALLADINS CHILLY-MAZARIN;4 rue Denis Papin ;91380;CHILLY-MAZARIN;169090222;chilly.mazarin@balladins.com;http://www.balladins.com;-;160;80;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;LE RELAIS DE VOISINS;avenue du grand pré;78960;VOISINS-LE-BRETONNEUX;01.30.44.11.55;lerelaisdevoisins3@wanadoo.fr;www.lerelaisdevoisins.com;-;312;53;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;BUC LOUNGE HÔTEL;12 rue Louis Massotte;78530;BUC;139563415;bucloungehotel@neuf.fr;www.bucloungehotel.com;-;48;24;-;-;-
10/09/2012;10/09/2012;HÔTEL;4 étoiles;-;-;LE MANOIR DE GRESSY;2 rue Saint Denis;77410;GRESSY;160266800;information@manoirdegressy.com;www.manoirdegressy.com;-;1024;85;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;AL'HÔTEL;61 rue Jacquard ;77400;LAGNY-SUR-MARNE;164021325;hoteland@hotmail.fr;http://www.hotel-land.fr;-;80;28;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE COMPOSTELLE;31 rue du roi de Sicile;75004;PARIS;142785999;contact@lecompostelle.com;www.lecompostelle.com;-;45;25;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;THE MODERN HÔTEL MONTMARTRE;3 rue Forest;75018;PARIS;01 43 87 47 61;the.modern.hotel@wanadoo.Fr;http://www.paris-modern-hotel.com/;-;77;37;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL MURAT;119 bis boulevard Murat;75016;PARIS;146511232;hotel.murat@wanadoo.fr;http://www.paris-hotel-murat.com/;-;42;28;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE  MÉTROPOLITAIN;158 rue Oberkampf;75011;PARIS;143574327;reservation@hotel-metropolitain.com;http://hotel-metropolitain.com/;-;16;8;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL RICHMOND;15 rue de Dunkerque;75010;PARIS;148784704;info@hotelparisrichmond.com;www.hotelparisrichmond.com;-;91;41;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL ROYAL WAGRAM ;25 Boulevard Pereire;75017;PARIS;140541904;royal-wagram@orange.fr;http://www.budgetplaces.com/fr/paris-hotel-27459-hotel-royal-wagram.html;-;46;23;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN HÔTEL LE MONTPARNASSE;37 boulevard du Montparnasse;75006;PARIS;145448537;reservation@hotel-le-montparnasse.com;www.hotel-le-montparnasse.com;-;56;28;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL ABRICOTEL;15 rue Lally Tollendal;75019;PARIS;142083449;abricotel@wanadoo.fr;www.abricotel.fr;-;62;39;-;-;-
10/09/2012;10/09/2012;HÔTEL;4 étoiles;-;-;LES RIVES DE NOTRE-DAME;15 quai Saint-Michel;75005;PARIS;143548116;hotel@rivesdenotredame.com;www.rivesdenotredame.com;-;19;10;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL AMIRAL;90 rue de l'amiral Roussin;75015;PARIS;148285389;amiral.hotel@wanadoo.fr;www.hotelamiral.com;-;50;30;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL LOUVRE BONS ENFANTS ;5 rue des bons enfants ;75001;PARIS;142614731;info@hotellouvrebonsenfants.com;www.hotellouvrebonsenfants.com;-;63;33;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL CASTEX ;5 rue castex ;75004;PARIS;142723152;inf@castexhotel.com;www.castexhotel.com;-;60;30;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL CUJAS PANTHÉON;18 rue Cujas;75005;PARIS;143545810;hotel-cujas-pantheon@wanadoo.fr;http://www.cujas-pantheon-paris-hotel.com/fr/;-;88;48;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE L'UNIVERSITÉ;22 rue de l'université;75007;PARIS;142610939;hoteluniversite@wanadoo.fr;universitehotel.com;-;46;27;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL MONTPARNASSE ALÉSIA;147 ter rue d'Alésia;75014;PARIS;145420637;reservation@hotelmontparnassealesia.com;www.hotelmontparnassealesia.com;-;121;70;-;-;-
10/09/2012;10/09/2012;HÔTEL;2 étoiles;-;-;NEW HÔTEL;40 rue de saint Quentin;75010;PARIS;148780483;info@newhotelparis.com;newhotelparis.com;-;85;43;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL MONTHOLON;15 rue de Montholon;75009;PARIS;148242248;contact@hotelmontholonparis.com;www.hotelmontholonparis.com;-;45;19;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL MADRID OPÉRA;1 rue Geoffroy Marie;75009;PARIS;147708587;reservation@parishotelmadrid.com;www.parishotelmadrid.com;-;92;41;-;-;-
10/09/2012;10/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL PULITZER PARIS;23 rue du faubourg montmartre;75009;PARIS;153349810;info@hotelpulitzer.com;www.hotelpulitzer.com;-;92;44;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU VIEUX SAULE;6 rue de Picardie;75003;PARIS;142720114;reserv@hotelvieuxsaule.com;www.hotelvieuxsaule.com;-;55;27;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL ÉTOILE PEREIRE;146 boulevard Péreire;75017;PARIS;142676000;hep75017@gmail.com;http://www.etoilepereire.com;-;48;26;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;QUEEN'S;4 rue Bastien Lepage;75016;PARIS;142888985;agathe.gibey@gmail.com;http://www.hotel-queens-hotel.com/;-;29;17;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;AUBERGE FLORA;44 boulevard Richard Lenoir;75011;PARIS;607770624;reception@aubergeflora.fr;http://www.aubergeflora.fr;-;48;21;-;-;-
10/09/2012;10/09/2012;HÔTEL;4 étoiles;-;-;MERCURE PARIS BASTILLE SAINT ANTOINE;64 rue Crozatier;75012;PARIS;143442250;H8652-GM@accor.com;http://www.mercure.com/fr/hotel-8652-mercure-paris-bastille-saint-antoine/room.shtml;-;66;34;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL DES 3 COLLÈGES;16 rue Cujas;75005;PARIS;143546730;direction@3colleges.fr;http://www.3colleges.fr;-;78;44;-;-;-
10/09/2012;10/09/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN OPÉRA SAINT LAZARE;9 rue de Constantinople;75008;PARIS;140080014;mperez@timhotel.fr;http://www.bestwestern.fr/paris.jsp#div_carte_via;-;126;81;-;-;-
10/09/2012;10/09/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN GOLF HÔTEL MARNE-LA-VALLÉE;15 avenue du golf - BUSSY-SAINT-GEORGES;77604;MARNE-LA-VALLÉE;164663030;direction@golf-hotel.fr;http://www.golf-hotel.fr;-;372;93;-;-;-
10/09/2012;10/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU PLAT D'ÉTAIN;69 rue Meslay;75003;PARIS;142780404;contact@hotelplatdetain.com;http://www.hotelplatdetain.com;-;93;46;-;-;-
04/09/2012;04/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL PAVILLON HENRI IV;19-21 rue Thiers;78100;SAINT-GERMAIN-EN-LAYE;139101515;reservation@pavillonhenri4.fr;http://www.pavillon-henri-4.com/fr/index.php;-;400;42;-;-;-
04/09/2012;04/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL SAINT-GERMAIN;88 rue du Bac;75007;PARIS;149547000;manager@parishotelsg.com;http://www.hotel-saint-germain.fr;-;90;29;-;-;-
04/09/2012;04/09/2012;HÔTEL;4 étoiles;-;-;HÔTEL LE M ;20 bis rue de la Gaîté;75014;PARIS;140474849;reception@hotelmparis.com;www.hotelmparis.com;-;117;59;-;-;-
04/09/2012;04/09/2012;HÔTEL;5 étoiles;-;-;HÔTEL BEL AMI;7/11 rue Saint-Benoît;75006;PARIS;142615353;resa@hotel-bel-ami.com;www.hotel-bel-ami.com;-;234;108;-;-;-
04/09/2012;04/09/2012;HÔTEL;3 étoiles;-;-;HÔTEL OPÉRA D'ANTIN ;75 rue de Provence;75009;PARIS;148741299;kersten.emmrich@operadantin.com;http://operadantin.com;-;61;30;-;-;-
04/09/2012;04/09/2012;CAMPING;1 étoile;Loisirs;-;CARAVANING LES SABLONS;130 route de morsang;91250;SAINTRY-SUR-SEINE;160751530;jean-mariecontignon@hotmail.fr;http://www.campingfrance.com/Recherchez-votre-camping/ILE-DE-FRANCE/Essonne/SAINTRY-SUR-SEINE/LES-SABLONS;-;-;-;31;-;-
04/09/2012;04/09/2012;CAMPING;2 étoiles;Loisirs;-;CAMP DE LOISIRS LA BARAUDE;rue de la barauderie;77140;DARVAULT;164281526;labaraudejml@hotmail.fr;http://www.campingfrance.com/Recherchez-votre-camping/ILE-DE-FRANCE/Seine-et-Marne/DARVAULT/LA-BARAUDE;-;-;-;140;-;-
04/09/2012;04/09/2012;CAMPING;2 étoiles;Loisirs;-;CAMPING LES GROUETTES;31 rue de la Mairie;77250;VILLEMER;673019416;leroux_patrick@hotmail.com;http://lesgrouettes77.fr;-;-;-;99;-;-
03/09/2012;03/09/2012;RÉSIDENCE DE TOURISME;4 étoiles;-;-;HÔTEL ONLYSUITES;9 Allée des vergers;95700;ROISSY-EN-FRANCE;134384540;reservations@onlysuites-cdg.com;www.onlysuites-cdg.com;-;490;-;-;119;-
03/09/2012;03/09/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;PARK AND SUITES ÉLÉGANCE ROSNY-SOUS-BOIS;7 RUE D'AURION;93110;ROSNY-SOUS-BOIS;156630410;rosny@parkandsuites.com;www.parkandsuites.com;-;294;-;-;118;-
03/09/2012;03/09/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;SUITE-HOME PARIS PORTE DE PANTIN;25 rue Scandicci;93500;PANTIN;149428585;direction.pantin@suite-home.com;www.hotel-suite-home.fr;-;512;-;-;139;-
03/09/2012;03/09/2012;RÉSIDENCE DE TOURISME;4 étoiles;-;-;MARRIOTT VILLAGE ILE-DE-FRANCE;Allée de l'Orme Rond;77700;BAILLY-ROMAINVILLIERS;160421515;anja.slowik@vacationclub.com;www.marriott.fr/hotels/travel/pardp-marriotts-village-dlle-de-france/;-;1144;-;-;185;-
31/08/2012;31/08/2012;HÔTEL;3 étoiles;-;-;CAMPANILE SAINT-GERMAIN-EN-LAYE;6 ALLÉE DE POMONE ;78100;SAINT-GERMAIN-EN-LAYE;134515959;stgermainenlaye@campanile.fr;http://www.campanile-saint-germain-en-laye.fr/fr/index.aspx;-;128;64;-;-;-
31/08/2012;31/08/2012;HÔTEL;3 étoiles;-;-;ODÉON HÔTEL;3 rue de L’Odéon;75006;PARIS;143259067;odeon@odeonhotel.fr;www.odeonhotel.fr;-;60;32;-;-;-
31/08/2012;31/08/2012;HÔTEL;1 étoile;-;-;PREMIÈRE CLASSE SAINT QUENTIN EN YVELINES-ÉLANCOURT;65 bis avenue Georges Politzer;78190;TRAPPES;130667697;manager.trappes@premiereclasse.fr;http://www.premiereclasse.fr;-;194;71;-;-;-
31/08/2012;31/08/2012;HÔTEL;2 étoiles;-;-;LE RELAIS DU PARISIS;2 avenue Jean Monnet;77270;VILLEPARISIS;164278383;relaisduparisis@wanadoo.fr;http://www.relaisduparisis.com;-;92;44;-;-;-
31/08/2012;31/08/2012;HÔTEL;2 étoiles;-;-;HÔTEL DE ROUBAIX;6 rue Greneta;75003;PARIS;142728991;hotel.de.roubaix@wanadoo.fr;www.hotel-de-roubaix.com;-;99;53;-;-;-
31/08/2012;31/08/2012;HÔTEL;2 étoiles;-;-;LE SAINT-HUBERT ;27 rue Traversière;75012;PARIS;143433916;sainthuberthotel@orange.fr;https://plus.google.com/114913104089751716347/about?gl=fr&hl=fr;-;30;15;-;-;-
31/08/2012;31/08/2012;HÔTEL;2 étoiles;-;-;HÔTEL OCÉANIC;17 rue de la Pépinière;75008;PARIS;143874093;direction_hoteloceanic@orange.fr;http://www.hoteloceanic75.com/;-;63;23;-;-;-
31/08/2012;31/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL EUGÉNIE ;31 rue Saint-André des Arts;75006;PARIS;143262903;eugenie.hotel@wanadoo.fr;www.eugenie-paris-hotel.com;-;60;28;-;-;-
31/08/2012;31/08/2012;HÔTEL;3 étoiles;-;-;LES JARDINS D’EPICURE;16  grande rue;95710;BRAY-ET-LÛ;134677587;info@lesjardinsdepicure.com;www.lesjardinsdepicure.com;-;36;18;-;-;-
31/08/2012;31/08/2012;HÔTEL;3 étoiles;-;-;IBIS STYLES PARIS PORTE D'ORLÉANS;41 avenue Aristide Briand;92120;MONTROUGE;146571616;H7573@accor.com;ibisstyles.com;-;230;115;-;-;-
31/08/2012;31/08/2012;HÔTEL;4 étoiles;-;-;RELAIS DE COURLANDE;23 rue de la division leclerc;78350;LES LOGES-EN-JOSAS;130838400;r.gaudencio@relais-de-courlande.com;http://www.relais-de-courlande.com;-;120;53;-;-;-
31/08/2012;31/08/2012;HÔTEL;2 étoiles;-;-;HÔTEL VICTOR HUGO;166 AVENUE VICTOR HUGO;92140;CLAMART;146420468;hotel.victorhugo@yahoo.fr;www.hotel-victorhugo.fr;-;59;31;-;-;-
30/08/2012;30/08/2012;HÔTEL;4 étoiles;-;-;HÔTEL EDOUARD VII;39 avenue de l'opéra;75002;PARIS;142615690;resa@edouard7hotel.com;http://www.edouard7hotel.com/;-;138;69;-;-;-
30/08/2012;30/08/2012;HÔTEL;2 étoiles;-;-;HÔTEL KUNTZ;2 rue des deux gares;75010;PARIS;140377529;hotelkuntz@hotmail.com;http://www.hotelkuntz.com;-;68;35;-;-;-
30/08/2012;30/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU PRINCE EUGÈNE;247 BOULEVARD VOLTAIRE;75011;PARIS;143712281;hotelprinceeugene@orange.fr;www.paris-hotel-princeeugene.com;-;65;36;-;-;-
30/08/2012;30/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE GENÈVE;36 rue de Londres;75009;PARIS;148743399;infos@hotel-geneve.com;www.hotel-geneve.com;-;58;30;-;-;-
30/08/2012;30/08/2012;HÔTEL;4 étoiles;-;-;HÔTEL HYATT REGENCY PARIS ETOILE;3 place du Général Koenig;75017;PARIS;140685050;reservations.etoile@hyatt.com;www.parisetoile.regency.hyatt.com;-;1720;950;-;-;-
30/08/2012;30/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL AUSTERLITZ JARDIN DES PLANTES;12 boulevard de l'hôpital;75005;PARIS;143376080;aus@hlparis.com;http://www.hotels-libertel.com/fr/austerlitz-jardin-des-plantes/;-;85;51;-;-;-
30/08/2012;30/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL IBIS STYLES PARIS PIGALLE MONTMARTRE;3 rue Frochot;75009;PARIS;142853166;h8465-gm@accor.com;http://www.accorhotels.com/fr/hotel-8465-ibis-styles-paris-pigalle-montmartre-opening-april-2012/index.shtml;-;87;49;-;-;-
30/08/2012;30/08/2012;HÔTEL;3 étoiles;-;-;IBIS STYLES PARIS GARE DU NORD TGV;11 rue de DUNKERQUE;75010;PARIS;954287034;mathias.corvol@valotel.fr;http://www.ibis.com/fr/hotel-8245-ibis-styles-paris-gare-du-nord-tgv/index.shtml;-;99;44;-;-;-
28/08/2012;28/08/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RÉSIDENCE ADAGIO ACCESS LA VILLETTE  ;28 Bis Avenue Corentin Cariou;75019;PARIS;144724200;H8368@adagio-city.com;www.adagio-city.com;-;219;-;-;72;-
27/08/2012;27/08/2012;HÔTEL;1 étoile;-;-;AMBIANCE HÔTEL;8 rue André Citroen;94510;LA QUEUE-EN-BRIE;145940808;ambiancehotel@orange.fr;ambiance-hotel.net;-;134;60;-;-;-
27/08/2012;27/08/2012;HÔTEL;2 étoiles;-;-;BALLADINS VIGNEUX;2 rue de la porte écluse;91270;VIGNEUX-SUR-SEINE;169406725;vigneux@balladins.eu;www.balladins.com;-;92;45;-;-;-
